tree ID,site ID,year,seeds,ring width,dbh,summer temp,water deficit,VPD
1,Nettlebed,1983,,1.81,52.9,23.38147489,-47.29921764,0.000473165
1,Nettlebed,1984,,0.83,53.2,22.07917983,-45.23087431,0.000458517
1,Nettlebed,1985,0,1.09,53.5,19.68770448,-3.965629481,0.000379998
1,Nettlebed,1986,2,2.06,53.8,21.1303274,-45.78740258,0.000431037
1,Nettlebed,1987,0,1.585,54.1,19.48245858,-16.76309557,0.00036912
1,Nettlebed,1988,0,1.545,54.4,18.87491761,-24.9628503,0.000364756
1,Nettlebed,1989,31,1.345,54.7,23.36491751,-74.66520249,0.000601555
1,Nettlebed,1990,233,0.48,55,21.44426182,-67.69132592,0.000530154
1,Nettlebed,1991,0,1.455,55.3,19.956393,-34.33591655,0.000369863
1,Nettlebed,1992,207,2.205,55.6,21.27803231,-48.03993583,0.000480699
1,Nettlebed,1993,13,2.555,55.9,20.77606511,-36.51999289,0.000433561
1,Nettlebed,1994,26,3.19,56.2,22.69180277,-56.52106854,0.000483663
1,Nettlebed,1995,162,0.68,56.5,22.4104913,-69.24305181,0.000555354
1,Nettlebed,1996,0,0.84,56.8,22.24393393,-63.6103711,0.000488491
1,Nettlebed,1997,178,0.595,57.1,20.95295035,-40.99487111,0.000465125
1,Nettlebed,1998,0,1.64,57.4,19.63950776,-52.85294306,0.000420913
1,Nettlebed,1999,60,1.71,57.7,21.75950771,-55.23812833,0.000486325
1,Nettlebed,2000,210,1.8,58,20.49524544,-45.74560066,0.000408197
1,Nettlebed,2001,0,2.785,58.3,21.9327864,-69.92737767,0.000517077
1,Nettlebed,2002,187,0.815,58.6,20.36344217,-24.27696438,0.000407488
1,Nettlebed,2003,0,1.33,58.9,22.64508146,-64.70703207,0.000510672
1,Nettlebed,2004,138,0.54,59.2,21.67967165,-60.44670314,0.000464031
1,Nettlebed,2005,0,1.115,59.5,21.8375405,-67.13239638,0.00049358
1,Nettlebed,2006,90,0.695,59.8,24.64508142,-65.84186389,0.000625546
1,Nettlebed,2007,,1.785,60.1,20.04868808,9.668949702,0.000364998
1,Nettlebed,2008,0,2.285,60.4,20.44639299,-29.61465789,0.000465381
1,Nettlebed,2009,151,2.35,60.7,20.97098314,-57.03676233,0.00047717
1,Nettlebed,2010,1,0.9,61,22.82131097,-77.64055137,0.000571138
1,Nettlebed,2011,55,0.9,61.3,20.36016348,-43.87757576,0.000479062
1,Nettlebed,2012,0,,61.6,19.34147498,-10.60099727,0.000394227
1,Nettlebed,2013,10,,61.9,22.46458966,-63.11502638,0.000524274
1,Nettlebed,2014,4,,62.2,22.64934376,-53.93960461,0.000540204
1,Nettlebed,2015,4,,62.5,21.29114707,-55.90494899,0.000510327
1,Nettlebed,2016,8,,62.8,21.15901592,-54.92450357,0.000404922
1,Nettlebed,2017,14,,63.1,22.23557327,-41.60289372,0.000516943
1,Nettlebed,2018,4,,63.4,24.84147485,-90.42955399,0.000671845
1,Nettlebed,2019,,,63.7,22.04721262,-53.66427471,0.000511704
7,Patcham,1980,172,5.23,140.9,17.90852419,-5.953741105,0.000345266
7,Patcham,1981,0,5.61,141.2,18.09032746,-30.73804083,0.000287484
7,Patcham,1982,73,3.24,141.5,20.40983561,-54.39936803,0.000373514
7,Patcham,1983,310,1.65,141.8,21.62999952,-43.98045012,0.00037467
7,Patcham,1984,92,2.01,142.1,20.13344217,-46.33608259,0.0003672
7,Patcham,1985,60,3.1,142.4,18.9234422,-32.90208283,0.000339189
7,Patcham,1986,79,2,142.7,19.97229464,-53.25029701,0.000376085
7,Patcham,1987,187,2.53,143,18.69213073,-24.04005579,0.000319369
7,Patcham,1988,,3.74,143.3,18.24917992,-47.39356427,0.00033639
7,Patcham,1989,193,0.93,143.6,21.41377001,-76.20529113,0.000514275
7,Patcham,1990,258,0.33,143.9,19.3706553,-67.08305893,0.000450345
7,Patcham,1991,0,2.32,144.2,18.15950779,-3.819102472,0.000302579
7,Patcham,1992,0,1.6,144.5,20.2021307,-59.69692498,0.000408972
7,Patcham,1993,173,2.8,144.8,19.53836022,-34.58672873,0.000367725
7,Patcham,1994,5,3.36,145.1,20.95131101,-46.20723126,0.000404404
7,Patcham,1995,214,0.87,145.4,21.39196673,-71.67027669,0.000467447
7,Patcham,1996,40,1.21,145.7,20.4593438,-51.03313012,0.000430949
7,Patcham,1997,108,1.22,146,19.85901595,-18.37149115,0.000406259
7,Patcham,1998,120,2.06,146.3,18.36983565,-44.71727551,0.000374171
7,Patcham,1999,0,2.1,146.6,20.39278643,-67.52865046,0.000434139
7,Patcham,2000,172,0.34,146.9,18.82393401,-26.94797223,0.000351419
7,Patcham,2001,0,1.74,147.2,20.27098315,-63.09316695,0.000443148
7,Patcham,2002,167,4.3,147.5,19.02131105,-11.8795191,0.000359663
7,Patcham,2003,88,2.9,147.8,21.0903274,-60.92925175,0.000451171
7,Patcham,2004,169,0.32,148.1,19.62606514,-50.97369298,0.000405269
7,Patcham,2005,0,1.47,148.4,20.56803233,-62.5217368,0.00041201
7,Patcham,2006,174,1.31,148.7,22.57885195,-62.4051065,0.000481535
7,Patcham,2007,168,3.58,149,19.45393399,2.398279905,0.000340606
7,Patcham,2008,8,4.09,149.3,19.99803234,-55.87330262,0.00044308
7,Patcham,2009,166,3.21,149.6,20.03442578,-47.11011712,0.000421969
7,Patcham,2010,118,3.02,149.9,21.55573722,-67.45695363,0.000472235
7,Patcham,2011,261,1.56,150.2,19.58704874,-47.36993748,0.000428571
7,Patcham,2012,0,3.57,150.5,18.86098318,12.58837346,0.000357882
7,Patcham,2013,256,1.41,150.8,21.04639297,-62.78917596,0.000435677
7,Patcham,2014,342,1.36,151.1,21.76590115,-45.42328801,0.000474543
7,Patcham,2015,26,3.62,151.4,20.41672086,-41.81556744,0.000468743
7,Patcham,2016,250,7.39,151.7,20.51147495,-47.96151853,0.000360465
7,Patcham,2017,22,5.06,152,21.53999952,-36.08917954,0.000445303
7,Patcham,2018,160,2.25,152.3,23.07262244,-80.66578608,0.000514793
7,Patcham,2019,37,,152.6,20.84754052,-37.19876418,0.000439634
7,Patcham,2020,184,,152.9,20.99737658,-81.47485555,0.000540762
2,Patcham,1990,465,2.01,80.8,19.3706553,-67.08305893,0.000450345
2,Patcham,1991,0,1.97,81.1,18.15950779,-3.819102472,0.000302579
2,Patcham,1992,0,1.01,81.4,20.2021307,-59.69692498,0.000408972
2,Patcham,1993,145,0.54,81.7,19.53836022,-34.58672873,0.000367725
2,Patcham,1994,1,2.2,82,20.95131101,-46.20723126,0.000404404
2,Patcham,1995,168,2.33,82.3,21.39196673,-71.67027669,0.000467447
2,Patcham,1996,96,2.62,82.6,20.4593438,-51.03313012,0.000430949
2,Patcham,1997,163,3.33,82.9,19.85901595,-18.37149115,0.000406259
2,Patcham,1998,162,1.52,83.2,18.36983565,-44.71727551,0.000374171
2,Patcham,1999,0,2.5,83.5,20.39278643,-67.52865046,0.000434139
2,Patcham,2000,186,2.56,83.8,18.82393401,-26.94797223,0.000351419
2,Patcham,2001,0,2.74,84.1,20.27098315,-63.09316695,0.000443148
2,Patcham,2002,201,3.13,84.4,19.02131105,-11.8795191,0.000359663
2,Patcham,2003,42,1.15,84.7,21.0903274,-60.92925175,0.000451171
2,Patcham,2004,177,1.68,85,19.62606514,-50.97369298,0.000405269
2,Patcham,2005,0,1.84,85.3,20.56803233,-62.5217368,0.00041201
2,Patcham,2006,183,1.82,85.6,22.57885195,-62.4051065,0.000481535
2,Patcham,2007,132,0.9,85.9,19.45393399,2.398279905,0.000340606
2,Patcham,2008,2,2.05,86.2,19.99803234,-55.87330262,0.00044308
2,Patcham,2009,237,1.81,86.5,20.03442578,-47.11011712,0.000421969
2,Patcham,2010,112,3.77,86.8,21.55573722,-67.45695363,0.000472235
2,Patcham,2011,266,3.42,87.1,19.58704874,-47.36993748,0.000428571
2,Patcham,2012,0,2.64,87.4,18.86098318,12.58837346,0.000357882
2,Patcham,2013,274,1.86,87.7,21.04639297,-62.78917596,0.000435677
2,Patcham,2014,486,1.84,88,21.76590115,-45.42328801,0.000474543
2,Patcham,2015,82,2.89,88.3,20.41672086,-41.81556744,0.000468743
2,Patcham,2016,218,1.97,88.6,20.51147495,-47.96151853,0.000360465
2,Patcham,2017,80,3.05,88.9,21.53999952,-36.08917954,0.000445303
2,Patcham,2018,228,3.12,89.2,23.07262244,-80.66578608,0.000514793
2,Patcham,2019,127,2.48,89.5,20.84754052,-37.19876418,0.000439634
2,Patcham,2020,204,2.5,89.8,20.99737658,-81.47485555,0.000540762
4,Patcham,1990,308,1.06,101.5,19.3706553,-67.08305893,0.000450345
4,Patcham,1991,0,0.77,101.8,18.15950779,-3.819102472,0.000302579
4,Patcham,1992,100,0.7,102.1,20.2021307,-59.69692498,0.000408972
4,Patcham,1993,219,1.02,102.4,19.53836022,-34.58672873,0.000367725
4,Patcham,1994,86,1.13,102.7,20.95131101,-46.20723126,0.000404404
4,Patcham,1995,189,0.75,103,21.39196673,-71.67027669,0.000467447
4,Patcham,1996,130,0.62,103.3,20.4593438,-51.03313012,0.000430949
4,Patcham,1997,228,0.67,103.6,19.85901595,-18.37149115,0.000406259
4,Patcham,1998,130,0.51,103.9,18.36983565,-44.71727551,0.000374171
4,Patcham,1999,108,0.62,104.2,20.39278643,-67.52865046,0.000434139
4,Patcham,2000,210,0.63,104.5,18.82393401,-26.94797223,0.000351419
4,Patcham,2001,5,1.43,104.8,20.27098315,-63.09316695,0.000443148
4,Patcham,2002,211,0.73,105.1,19.02131105,-11.8795191,0.000359663
4,Patcham,2003,0,1.21,105.4,21.0903274,-60.92925175,0.000451171
4,Patcham,2004,144,1.42,105.7,19.62606514,-50.97369298,0.000405269
4,Patcham,2005,0,1.25,106,20.56803233,-62.5217368,0.00041201
4,Patcham,2006,98,0.96,106.3,22.57885195,-62.4051065,0.000481535
4,Patcham,2007,215,0.75,106.6,19.45393399,2.398279905,0.000340606
4,Patcham,2008,9,1.49,106.9,19.99803234,-55.87330262,0.00044308
4,Patcham,2009,213,1.72,107.2,20.03442578,-47.11011712,0.000421969
4,Patcham,2010,106,2.3,107.5,21.55573722,-67.45695363,0.000472235
4,Patcham,2011,387,1.03,107.8,19.58704874,-47.36993748,0.000428571
4,Patcham,2012,0,1.88,108.1,18.86098318,12.58837346,0.000357882
4,Patcham,2013,306,1.79,108.4,21.04639297,-62.78917596,0.000435677
4,Patcham,2014,118,1.03,108.7,21.76590115,-45.42328801,0.000474543
4,Patcham,2015,146,2.35,109,20.41672086,-41.81556744,0.000468743
4,Patcham,2016,154,1.65,109.3,20.51147495,-47.96151853,0.000360465
4,Patcham,2017,64,1.51,109.6,21.53999952,-36.08917954,0.000445303
4,Patcham,2018,20,1.57,109.9,23.07262244,-80.66578608,0.000514793
4,Patcham,2019,,1.74,110.2,20.84754052,-37.19876418,0.000439634
8,Patcham,2005,0,0.84,79.9,20.56803233,-62.5217368,0.00041201
8,Patcham,2006,,0.73,80.2,22.57885195,-62.4051065,0.000481535
8,Patcham,2007,118,0.67,80.5,19.45393399,2.398279905,0.000340606
8,Patcham,2008,5,0.93,80.8,19.99803234,-55.87330262,0.00044308
8,Patcham,2009,229,1.35,81.1,20.03442578,-47.11011712,0.000421969
8,Patcham,2010,79,1.02,81.4,21.55573722,-67.45695363,0.000472235
8,Patcham,2011,274,0.92,81.7,19.58704874,-47.36993748,0.000428571
8,Patcham,2012,0,0.58,82,18.86098318,12.58837346,0.000357882
8,Patcham,2013,220,2.28,82.3,21.04639297,-62.78917596,0.000435677
8,Patcham,2014,258,0.86,82.6,21.76590115,-45.42328801,0.000474543
8,Patcham,2015,180,1.52,82.9,20.41672086,-41.81556744,0.000468743
8,Patcham,2016,226,0.84,83.2,20.51147495,-47.96151853,0.000360465
8,Patcham,2017,232,1.9,83.5,21.53999952,-36.08917954,0.000445303
8,Patcham,2018,100,0.63,83.8,23.07262244,-80.66578608,0.000514793
8,Patcham,2019,97,0.92,84.1,20.84754052,-37.19876418,0.000439634
8,Patcham,2020,198,,84.4,20.99737658,-81.47485555,0.000540762
11,Patcham,2013,98,1.41,107.5,21.04639297,-62.78917596,0.000435677
11,Patcham,2014,344,1.36,107.8,21.76590115,-45.42328801,0.000474543
11,Patcham,2015,174,3.62,108.1,20.41672086,-41.81556744,0.000468743
11,Patcham,2016,244,7.39,108.4,20.51147495,-47.96151853,0.000360465
11,Patcham,2017,170,5.06,108.7,21.53999952,-36.08917954,0.000445303
11,Patcham,2018,14,2.25,109,23.07262244,-80.66578608,0.000514793
11,Patcham,2019,,,109.3,20.84754052,-37.19876418,0.000439634
3,Patcham,2005,0,1.33,83.4,20.56803233,-62.5217368,0.00041201
3,Patcham,2006,166,0.45,83.7,22.57885195,-62.4051065,0.000481535
3,Patcham,2007,156,1.31,84,19.45393399,2.398279905,0.000340606
3,Patcham,2008,38,1.31,84.3,19.99803234,-55.87330262,0.00044308
3,Patcham,2009,202,0.78,84.6,20.03442578,-47.11011712,0.000421969
3,Patcham,2010,133,0.9,84.9,21.55573722,-67.45695363,0.000472235
3,Patcham,2011,625,0.53,85.2,19.58704874,-47.36993748,0.000428571
3,Patcham,2012,9,2.16,85.5,18.86098318,12.58837346,0.000357882
3,Patcham,2013,120,1.13,85.8,21.04639297,-62.78917596,0.000435677
3,Patcham,2014,166,1.61,86.1,21.76590115,-45.42328801,0.000474543
3,Patcham,2015,174,1.74,86.4,20.41672086,-41.81556744,0.000468743
3,Patcham,2016,196,1.63,86.7,20.51147495,-47.96151853,0.000360465
3,Patcham,2017,258,1.45,87,21.53999952,-36.08917954,0.000445303
3,Patcham,2018,46,,87.3,23.07262244,-80.66578608,0.000514793
3,Patcham,2019,96,,87.6,20.84754052,-37.19876418,0.000439634
3,Patcham,2020,222,,87.9,20.99737658,-81.47485555,0.000540762
5,Patcham,2005,0,1.97,78,20.56803233,-62.5217368,0.00041201
5,Patcham,2006,157,1.5,78.3,22.57885195,-62.4051065,0.000481535
5,Patcham,2007,167,1.38,78.6,19.45393399,2.398279905,0.000340606
5,Patcham,2008,8,1.67,78.9,19.99803234,-55.87330262,0.00044308
5,Patcham,2009,249,2.35,79.2,20.03442578,-47.11011712,0.000421969
5,Patcham,2010,149,3.44,79.5,21.55573722,-67.45695363,0.000472235
5,Patcham,2011,283,1.03,79.8,19.58704874,-47.36993748,0.000428571
5,Patcham,2012,2,1.81,80.1,18.86098318,12.58837346,0.000357882
5,Patcham,2013,234,,80.4,21.04639297,-62.78917596,0.000435677
5,Patcham,2014,336,,80.7,21.76590115,-45.42328801,0.000474543
5,Patcham,2015,178,,81,20.41672086,-41.81556744,0.000468743
5,Patcham,2016,174,,81.3,20.51147495,-47.96151853,0.000360465
5,Patcham,2017,96,,81.6,21.53999952,-36.08917954,0.000445303
5,Patcham,2018,116,,81.9,23.07262244,-80.66578608,0.000514793
5,Patcham,2019,123,,82.2,20.84754052,-37.19876418,0.000439634
5,Patcham,2020,326,,82.5,20.99737658,-81.47485555,0.000540762
1,Woodbury,1980,125,4.645,57.9,18.05885206,-17.61550203,0.000265841
1,Woodbury,1981,0,3.115,58.2,19.12819629,-24.59254912,0.000226725
1,Woodbury,1982,320,3.315,58.5,20.35639299,-29.63990713,0.000305494
1,Woodbury,1983,0,3.69,58.8,22.27786835,-42.29075568,0.00032208
1,Woodbury,1984,322,1.06,59.1,21.41868805,-56.05920761,0.000330157
1,Woodbury,1985,0,2.47,59.4,19.31311432,-35.36916878,0.000268037
1,Woodbury,1986,0,3.49,59.7,19.78967169,-27.71171947,0.000275287
1,Woodbury,1987,156,2.92,60,19.31557334,-39.74957997,0.000272682
1,Woodbury,1988,26,3.49,60.3,18.80393401,-26.0869406,0.000288863
1,Woodbury,1989,131,1.665,60.6,22.36934376,-80.84238712,0.000347428
1,Woodbury,1990,247,0.74,60.9,20.14983562,-58.51777482,0.000346153
1,Woodbury,1991,0,1.24,61.2,18.01213074,-23.44785825,0.000235738
1,Woodbury,1992,0,1.485,61.5,20.58016347,-54.44563871,0.000312221
1,Woodbury,1993,191,1.86,61.8,19.40885203,-2.085718882,0.00026936
1,Woodbury,1994,0,1.97,62.1,19.82999956,-35.23056227,0.000279652
1,Woodbury,1995,143,1.685,62.4,20.86688478,-60.76285245,0.000329374
1,Woodbury,1996,12,2.055,62.7,19.80147497,-43.12432931,0.000292155
1,Woodbury,1997,130,2.67,63,19.21163891,-21.51454028,0.000260154
1,Woodbury,1998,54,1.775,63.3,18.77409794,-26.64571046,0.000262873
1,Woodbury,1999,110,1.245,63.6,19.93327824,-43.34850684,0.000299668
1,Woodbury,2000,179,1.05,63.9,19.12196679,-45.85437254,0.000263004
1,Woodbury,2001,0,1.315,64.2,19.6911471,-46.69201108,0.000294226
1,Woodbury,2002,228,1.82,64.5,18.18475369,-16.09458536,0.000251673
1,Woodbury,2003,27,1.805,64.8,20.09426185,-28.8439162,0.000268202
1,Woodbury,2004,162,0.66,65.1,20.00852414,-42.47237155,0.000262367
1,Woodbury,2005,0,1.235,65.4,20.38803233,-28.65959868,0.000265207
1,Woodbury,2006,220,1.235,65.7,21.82540935,-39.20999423,0.000316828
1,Woodbury,2007,136,2.055,66,19.00590121,22.81496728,0.000245356
1,Woodbury,2008,0,2.95,66.3,19.18262252,-10.17067433,0.000304992
1,Woodbury,2009,167,2.285,66.6,19.51573727,-11.48060819,0.000288659
1,Woodbury,2010,45,1.825,66.9,21.071311,-55.88845474,0.000291025
1,Woodbury,2011,272,0.825,67.2,19.25819629,-54.78679119,0.00032423
1,Woodbury,2012,0,1.33,67.5,18.04721271,10.45556965,0.000244108
1,Woodbury,2013,40,1.36,67.8,20.77049134,-63.87530914,0.000308602
1,Woodbury,2014,129,0.825,68.1,21.09934379,-40.31366214,0.000308825
1,Woodbury,2015,0,1.175,68.4,19.63524546,-37.01002529,0.000306232
1,Woodbury,2016,44,2.075,68.7,19.76032743,-50.79109815,0.000251613
1,Woodbury,2017,198,1.28,69,20.45393397,-32.96179793,0.000289209
1,Woodbury,2018,30,1.54,69.3,22.75016343,-82.37078287,0.000362184
1,Woodbury,2019,244,1.25,69.6,20.47983561,-56.11898587,0.00031139
1,Woodbury,2020,4,1.69,69.9,19.82442579,-45.92037803,0.000344812
1,Woodbury,2021,50,3.76,70.2,20.68950773,12.29640809,0.00027532
10,Woodbury,1981,36,0.785,89.8,19.12819629,-24.59254912,0.000226725
10,Woodbury,1982,,0.36,90.1,20.35639299,-29.63990713,0.000305494
10,Woodbury,1983,,0.78,90.4,22.27786835,-42.29075568,0.00032208
10,Woodbury,1984,211,0.29,90.7,21.41868805,-56.05920761,0.000330157
10,Woodbury,1985,0,0.57,91,19.31311432,-35.36916878,0.000268037
10,Woodbury,1986,10,0.985,91.3,19.78967169,-27.71171947,0.000275287
10,Woodbury,1987,101,1.705,91.6,19.31557334,-39.74957997,0.000272682
10,Woodbury,1988,35,1.82,91.9,18.80393401,-26.0869406,0.000288863
10,Woodbury,1989,192,1.02,92.2,22.36934376,-80.84238712,0.000347428
10,Woodbury,1990,237,0.265,92.5,20.14983562,-58.51777482,0.000346153
10,Woodbury,1991,0,1.1,92.8,18.01213074,-23.44785825,0.000235738
10,Woodbury,1992,67,1.735,93.1,20.58016347,-54.44563871,0.000312221
10,Woodbury,1993,200,2.825,93.4,19.40885203,-2.085718882,0.00026936
10,Woodbury,1994,54,3.21,93.7,19.82999956,-35.23056227,0.000279652
10,Woodbury,1995,234,1.25,94,20.86688478,-60.76285245,0.000329374
10,Woodbury,1996,4,1.22,94.3,19.80147497,-43.12432931,0.000292155
10,Woodbury,1997,191,2.37,94.6,19.21163891,-21.51454028,0.000260154
10,Woodbury,1998,92,3.34,94.9,18.77409794,-26.64571046,0.000262873
10,Woodbury,1999,93,3.365,95.2,19.93327824,-43.34850684,0.000299668
10,Woodbury,2000,184,1.895,95.5,19.12196679,-45.85437254,0.000263004
10,Woodbury,2001,4,2.465,95.8,19.6911471,-46.69201108,0.000294226
10,Woodbury,2002,276,3.19,96.1,18.18475369,-16.09458536,0.000251673
10,Woodbury,2003,122,2.84,96.4,20.09426185,-28.8439162,0.000268202
10,Woodbury,2004,129,0.775,96.7,20.00852414,-42.47237155,0.000262367
10,Woodbury,2005,0,2.045,97,20.38803233,-28.65959868,0.000265207
10,Woodbury,2006,192,2.07,97.3,21.82540935,-39.20999423,0.000316828
10,Woodbury,2007,149,2.97,97.6,19.00590121,22.81496728,0.000245356
10,Woodbury,2008,77,3.885,97.9,19.18262252,-10.17067433,0.000304992
10,Woodbury,2009,187,2.875,98.2,19.51573727,-11.48060819,0.000288659
10,Woodbury,2010,101,2.4,98.5,21.071311,-55.88845474,0.000291025
10,Woodbury,2011,163,0.82,98.8,19.25819629,-54.78679119,0.00032423
10,Woodbury,2012,0,1.315,99.1,18.04721271,10.45556965,0.000244108
10,Woodbury,2013,192,1.29,99.4,20.77049134,-63.87530914,0.000308602
10,Woodbury,2014,70,1.435,99.7,21.09934379,-40.31366214,0.000308825
10,Woodbury,2015,30,2.31,100,19.63524546,-37.01002529,0.000306232
10,Woodbury,2016,76,2.115,100.3,19.76032743,-50.79109815,0.000251613
10,Woodbury,2017,150,1.335,100.6,20.45393397,-32.96179793,0.000289209
10,Woodbury,2018,34,1.33,100.9,22.75016343,-82.37078287,0.000362184
10,Woodbury,2019,166,0.64,101.2,20.47983561,-56.11898587,0.00031139
10,Woodbury,2020,20,0.655,101.5,19.82442579,-45.92037803,0.000344812
10,Woodbury,2021,50,1.535,101.8,20.68950773,12.29640809,0.00027532
11a,Woodbury,2002,280,2.715,77,18.18475369,-16.09458536,0.000251673
11a,Woodbury,2003,5,2.925,77.3,20.09426185,-28.8439162,0.000268202
11a,Woodbury,2004,,0.75,77.6,20.00852414,-42.47237155,0.000262367
11a,Woodbury,2005,0,2.06,77.9,20.38803233,-28.65959868,0.000265207
11a,Woodbury,2006,146,1.63,78.2,21.82540935,-39.20999423,0.000316828
11a,Woodbury,2007,15,2.645,78.5,19.00590121,22.81496728,0.000245356
11a,Woodbury,2008,84,4.235,78.8,19.18262252,-10.17067433,0.000304992
11a,Woodbury,2009,55,2.97,79.1,19.51573727,-11.48060819,0.000288659
11a,Woodbury,2010,6,1.5,79.4,21.071311,-55.88845474,0.000291025
11a,Woodbury,2011,304,0.9,79.7,19.25819629,-54.78679119,0.00032423
11a,Woodbury,2012,0,1.705,80,18.04721271,10.45556965,0.000244108
11a,Woodbury,2013,202,1.225,80.3,20.77049134,-63.87530914,0.000308602
11a,Woodbury,2014,38,0.975,80.6,21.09934379,-40.31366214,0.000308825
11a,Woodbury,2015,88,1.725,80.9,19.63524546,-37.01002529,0.000306232
11a,Woodbury,2016,214,2.55,81.2,19.76032743,-50.79109815,0.000251613
11a,Woodbury,2017,126,1.845,81.5,20.45393397,-32.96179793,0.000289209
11a,Woodbury,2018,84,1.615,81.8,22.75016343,-82.37078287,0.000362184
11a,Woodbury,2019,190,0.86,82.1,20.47983561,-56.11898587,0.00031139
11a,Woodbury,2020,4,1.425,82.4,19.82442579,-45.92037803,0.000344812
11a,Woodbury,2021,72,2.26,82.7,20.68950773,12.29640809,0.00027532
13,Woodbury,1986,0,0.75,80.8,19.78967169,-27.71171947,0.000275287
13,Woodbury,1987,155,0.75,81.1,19.31557334,-39.74957997,0.000272682
13,Woodbury,1988,37,0.29,81.4,18.80393401,-26.0869406,0.000288863
13,Woodbury,1989,217,0.29,81.7,22.36934376,-80.84238712,0.000347428
13,Woodbury,1990,297,0.32,82,20.14983562,-58.51777482,0.000346153
13,Woodbury,1991,0,0.635,82.3,18.01213074,-23.44785825,0.000235738
13,Woodbury,1992,108,0.675,82.6,20.58016347,-54.44563871,0.000312221
13,Woodbury,1993,214,0.975,82.9,19.40885203,-2.085718882,0.00026936
13,Woodbury,1994,39,1.29,83.2,19.82999956,-35.23056227,0.000279652
13,Woodbury,1995,193,0.695,83.5,20.86688478,-60.76285245,0.000329374
13,Woodbury,1996,4,0.79,83.8,19.80147497,-43.12432931,0.000292155
13,Woodbury,1997,148,0.38,84.1,19.21163891,-21.51454028,0.000260154
13,Woodbury,1998,3,1.205,84.4,18.77409794,-26.64571046,0.000262873
13,Woodbury,1999,54,1.08,84.7,19.93327824,-43.34850684,0.000299668
13,Woodbury,2000,131,0.865,85,19.12196679,-45.85437254,0.000263004
13,Woodbury,2001,0,0.93,85.3,19.6911471,-46.69201108,0.000294226
13,Woodbury,2002,270,1.15,85.6,18.18475369,-16.09458536,0.000251673
13,Woodbury,2003,28,1.33,85.9,20.09426185,-28.8439162,0.000268202
13,Woodbury,2004,133,0.435,86.2,20.00852414,-42.47237155,0.000262367
13,Woodbury,2005,0,1.12,86.5,20.38803233,-28.65959868,0.000265207
13,Woodbury,2006,,0.42,86.8,21.82540935,-39.20999423,0.000316828
13,Woodbury,2007,15,0.73,87.1,19.00590121,22.81496728,0.000245356
13,Woodbury,2008,59,1.73,87.4,19.18262252,-10.17067433,0.000304992
13,Woodbury,2009,139,0.775,87.7,19.51573727,-11.48060819,0.000288659
13,Woodbury,2010,70,0.585,88,21.071311,-55.88845474,0.000291025
13,Woodbury,2011,258,0.295,88.3,19.25819629,-54.78679119,0.00032423
13,Woodbury,2012,0,0.605,88.6,18.04721271,10.45556965,0.000244108
13,Woodbury,2013,206,0.3,88.9,20.77049134,-63.87530914,0.000308602
13,Woodbury,2014,57,0.41,89.2,21.09934379,-40.31366214,0.000308825
13,Woodbury,2015,78,0.72,89.5,19.63524546,-37.01002529,0.000306232
13,Woodbury,2016,212,0.64,89.8,19.76032743,-50.79109815,0.000251613
13,Woodbury,2017,186,0.43,90.1,20.45393397,-32.96179793,0.000289209
13,Woodbury,2018,84,0.345,90.4,22.75016343,-82.37078287,0.000362184
13,Woodbury,2019,270,0.155,90.7,20.47983561,-56.11898587,0.00031139
13,Woodbury,2020,4,0.45,91,19.82442579,-45.92037803,0.000344812
13,Woodbury,2021,120,0.71,91.3,20.68950773,12.29640809,0.00027532
15,Woodbury,1990,371,0.51,65.2,20.14983562,-58.51777482,0.000346153
15,Woodbury,1991,0,0.675,65.5,18.01213074,-23.44785825,0.000235738
15,Woodbury,1992,149,1.09,65.8,20.58016347,-54.44563871,0.000312221
15,Woodbury,1993,194,1.385,66.1,19.40885203,-2.085718882,0.00026936
15,Woodbury,1994,,1.9,66.4,19.82999956,-35.23056227,0.000279652
15,Woodbury,1995,,1.275,66.7,20.86688478,-60.76285245,0.000329374
15,Woodbury,1996,0,1.235,67,19.80147497,-43.12432931,0.000292155
15,Woodbury,1997,165,1.075,67.3,19.21163891,-21.51454028,0.000260154
15,Woodbury,1998,0,1.23,67.6,18.77409794,-26.64571046,0.000262873
15,Woodbury,1999,37,1.395,67.9,19.93327824,-43.34850684,0.000299668
15,Woodbury,2000,45,0.87,68.2,19.12196679,-45.85437254,0.000263004
15,Woodbury,2001,30,0.98,68.5,19.6911471,-46.69201108,0.000294226
15,Woodbury,2002,274,0.97,68.8,18.18475369,-16.09458536,0.000251673
15,Woodbury,2003,4,0.915,69.1,20.09426185,-28.8439162,0.000268202
15,Woodbury,2004,129,0.575,69.4,20.00852414,-42.47237155,0.000262367
15,Woodbury,2005,0,0.625,69.7,20.38803233,-28.65959868,0.000265207
15,Woodbury,2006,164,0.595,70,21.82540935,-39.20999423,0.000316828
15,Woodbury,2007,2,0.785,70.3,19.00590121,22.81496728,0.000245356
15,Woodbury,2008,166,1.26,70.6,19.18262252,-10.17067433,0.000304992
15,Woodbury,2009,190,0.535,70.9,19.51573727,-11.48060819,0.000288659
15,Woodbury,2010,34,0.445,71.2,21.071311,-55.88845474,0.000291025
15,Woodbury,2011,191,0.165,71.5,19.25819629,-54.78679119,0.00032423
15,Woodbury,2012,0,0.955,71.8,18.04721271,10.45556965,0.000244108
